depmap_id,crispr_score,cell_line_name,cancer_type,lineage,is_dependency,gene_symbol
ACH-001736,-0.1027813857967434,HB1119,B-Cell Acute Lymphoblastic Leukemia,Lymphoid,False,NECTIN4
ACH-001745,0.0187494502114209,RhJT,Rhabdomyosarcoma,Soft Tissue,False,NECTIN4
ACH-001858,-0.1148928698253284,SSP-25,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,NECTIN4
ACH-001863,-0.0769635707202021,TKKK,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,NECTIN4
ACH-001864,-0.0448882774453311,YSCCC,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,NECTIN4
ACH-001959,-0.1896493949663449,CC-LP-1,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract,False,NECTIN4
ACH-001992,-0.0555591590542323,ONE58,Pleural Mesothelioma,Pleura,False,NECTIN4
ACH-002021,-0.2179717631614765,T3M-3,Gestational Trophoblastic Disease,Uterus,False,NECTIN4
ACH-002025,-0.0715168977236073,TT1TKB,Colorectal Adenocarcinoma,Bowel,False,NECTIN4
ACH-002033,-0.1528316638161878,HMMME,Pleural Mesothelioma,Pleura,False,NECTIN4
ACH-002048,-0.1902312129657675,RMS-YM,Rhabdomyosarcoma,Soft Tissue,False,NECTIN4
ACH-002080,-0.0805739575210252,TN-2,Neuroblastoma,Peripheral Nervous System,False,NECTIN4
ACH-002105,0.0410779320311048,ES4,Ewing Sarcoma,Bone,False,NECTIN4
ACH-002119,0.0489334256492507,EW-7,Ewing Sarcoma,Bone,False,NECTIN4
ACH-002156,-0.293456203962165,LC-1-sq,Non-Small Cell Lung Cancer,Lung,False,NECTIN4
ACH-002230,-0.2301032743508004,D-542MG,Diffuse Glioma,CNS/Brain,False,NECTIN4
ACH-002234,-0.0966400965252607,DOK,"Head and Neck Carcinoma, Other",Head and Neck,False,NECTIN4
